X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.224351024627685547e+01;1.726794433593750000e+01;-9.910583496093750000e-03;2.116803169250488281e+01;1.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859690460011776e+18
-1.242062282562255859e+01;1.793091392517089844e+01;-1.019191741943359375e-02;2.181260299682617188e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859690460030720e+18
-1.241636085510253906e+01;1.837403297424316406e+01;-1.128005981445312500e-02;2.217591476440429688e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859690460049152e+18
-1.240003299713134766e+01;1.877947616577148438e+01;-1.142215728759765625e-02;2.250399208068847656e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859690460066048e+18
-1.243809318542480469e+01;1.931884384155273438e+01;-1.260375976562500000e-02;2.297659873962402344e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859690460082688e+18
-1.207545089721679688e+01;1.925777626037597656e+01;-1.339244842529296875e-02;2.273056602478027344e+01;6.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859690460097792e+18
-1.186588096618652344e+01;1.982129287719726562e+01;-1.451206207275390625e-02;2.310157966613769531e+01;1.300000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859690460127232e+18
-5.369436264038085938e+00;9.204621315002441406e+00;-6.674766540527343750e-03;1.065626335144042969e+01;1.700000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859690460141312e+18
-5.306952476501464844e+00;9.335336685180664062e+00;-6.706237792968750000e-03;1.073835659027099609e+01;2.100000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.700000000000000000e+01;1.602859690460155392e+18
-5.185198783874511719e+00;9.340987205505371094e+00;-7.096290588378906250e-03;1.068365001678466797e+01;2.100000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;2.200000000000000000e+01;1.602859690460168192e+18
-7.331914901733398438e+00;2.547782707214355469e+01;-2.505111694335937500e-02;2.651183319091796875e+01;6.000000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859690460395520e+18
-7.081459045410156250e+00;2.564979553222656250e+01;-2.499103546142578125e-02;2.660939025878906250e+01;6.500000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859690460405248e+18
-6.833302497863769531e+00;2.575751876831054688e+01;-2.587985992431640625e-02;2.664853668212890625e+01;5.900000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859690460414464e+18
-6.539352416992187500e+00;2.572480201721191406e+01;-2.660655975341796875e-02;2.654297065734863281e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859690460423936e+18
-6.305146217346191406e+00;2.603651046752929688e+01;-2.667045593261718750e-02;2.678909301757812500e+01;1.300000000000000000e+01;3.500000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859690460433152e+18
-6.097334861755371094e+00;2.641086196899414062e+01;-2.680778503417968750e-02;2.710556793212890625e+01;7.000000000000000000e+00;3.600000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859690460442624e+18
-5.822345733642578125e+00;2.640480613708496094e+01;-2.756118774414062500e-02;2.703912544250488281e+01;6.000000000000000000e+00;3.700000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859690460451328e+18
-5.472125053405761719e+00;2.622031784057617188e+01;-2.710437774658203125e-02;2.678525543212890625e+01;7.000000000000000000e+00;3.800000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859690460460544e+18
-3.539559364318847656e+00;2.670792007446289062e+01;-2.771759033203125000e-02;2.694145965576171875e+01;6.000000000000000000e+00;4.500000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859690460523008e+18
4.858407974243164062e-01;2.832398796081542969e+01;-3.080558776855468750e-02;2.832817077636718750e+01;8.000000000000000000e+00;5.900000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859690460643840e+18
7.285585403442382812e-01;2.831883621215820312e+01;-3.105926513671875000e-02;2.832822418212890625e+01;1.400000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859690460652544e+18
1.022526741027832031e+00;2.808301925659179688e+01;-3.023147583007812500e-02;2.810164451599121094e+01;8.000000000000000000e+00;6.100000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859690460661248e+18
1.213497161865234375e+00;2.616337013244628906e+01;-2.759838104248046875e-02;2.619151115417480469e+01;1.200000000000000000e+01;6.200000000000000000e+01;0.000000000000000000e+00;9.000000000000000000e+00;1.602859690460669696e+18
1.322503089904785156e+00;2.337276458740234375e+01;-2.565002441406250000e-02;2.341016387939453125e+01;1.300000000000000000e+01;6.300000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859690460678144e+18
1.431441307067871094e+00;2.115083885192871094e+01;-2.276515960693359375e-02;2.119923400878906250e+01;8.000000000000000000e+00;6.400000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859690460686848e+18
1.551052093505859375e+00;1.981835174560546875e+01;-2.154254913330078125e-02;1.987896537780761719e+01;1.200000000000000000e+01;6.500000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859690460695552e+18
1.681517601013183594e+00;1.903525733947753906e+01;-2.088451385498046875e-02;1.910939407348632812e+01;8.000000000000000000e+00;6.600000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859690460704000e+18
