X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.237761020660400391e+01;1.746018218994140625e+01;-9.108543395996093750e-03;2.140241241455078125e+01;1.800000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859681425264128e+18
-1.240606975555419922e+01;1.790764236450195312e+01;-1.017951965332031250e-02;2.178518676757812500e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859681425283072e+18
-1.234744262695312500e+01;1.827436447143554688e+01;-1.121807098388671875e-02;2.205474662780761719e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859681425301504e+18
-1.247755718231201172e+01;1.889206886291503906e+01;-1.149177551269531250e-02;2.264066696166992188e+01;1.800000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859681425318144e+18
-1.251199436187744141e+01;1.943860816955566406e+01;-1.268100738525390625e-02;2.311730194091796875e+01;1.800000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;8.000000000000000000e+00;1.602859681425335040e+18
-1.206657028198242188e+01;1.918021011352539062e+01;-1.240158081054687500e-02;2.266015815734863281e+01;1.200000000000000000e+01;5.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859681425350144e+18
-1.179775047302246094e+01;1.969817543029785156e+01;-1.346206665039062500e-02;2.296094894409179688e+01;1.300000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859681425379584e+18
-5.374627113342285156e+00;9.215173721313476562e+00;-6.236076354980468750e-03;1.066799354553222656e+01;1.700000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859681425393920e+18
-5.273566246032714844e+00;9.264361381530761719e+00;-6.657600402832031250e-03;1.066015625000000000e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.400000000000000000e+01;1.602859681425406976e+18
-5.186981201171875000e+00;9.357883453369140625e+00;-7.105827331542968750e-03;1.069929027557373047e+01;2.700000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;2.100000000000000000e+01;1.602859681425420544e+18
-7.329360008239746094e+00;2.547443580627441406e+01;-2.404403686523437500e-02;2.650786590576171875e+01;7.000000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859681425648128e+18
