X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.238737010955810547e+01;1.745327377319335938e+01;-1.002025604248046875e-02;2.140242576599121094e+01;1.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859687585319424e+18
-1.244220829010009766e+01;1.798250198364257812e+01;-1.021671295166015625e-02;2.186730575561523438e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859687585339392e+18
-1.231896305084228516e+01;1.822758865356445312e+01;-1.119041442871093750e-02;2.200004386901855469e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859687585356544e+18
-1.253448963165283203e+01;1.898552703857421875e+01;-1.154708862304687500e-02;2.275002861022949219e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859687585373696e+18
-1.237254047393798828e+01;1.921702766418457031e+01;-1.253700256347656250e-02;2.285550498962402344e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859687585390080e+18
-1.209957027435302734e+01;1.924257469177246094e+01;-1.243972778320312500e-02;2.273051834106445312e+01;7.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859687585405440e+18
-1.184519100189208984e+01;1.981092834472656250e+01;-1.353073120117187500e-02;2.308206176757812500e+01;1.500000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859687585435392e+18
-5.474857330322265625e+00;9.382877349853515625e+00;-6.804466247558593750e-03;1.086335563659667969e+01;1.100000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;1.100000000000000000e+01;1.602859687585448960e+18
-5.291508674621582031e+00;9.308169364929199219e+00;-6.686210632324218750e-03;1.070710659027099609e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.400000000000000000e+01;1.602859687585462784e+18
-5.188436508178710938e+00;9.348063468933105469e+00;-7.101058959960937500e-03;1.069140815734863281e+01;3.000000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.600000000000000000e+01;1.602859687585475584e+18
-7.345542907714843750e+00;2.545346450805664062e+01;-2.504253387451171875e-02;2.649219703674316406e+01;6.200000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859687585703168e+18
-7.079544067382812500e+00;2.563824272155761719e+01;-2.498054504394531250e-02;2.659774589538574219e+01;5.600000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859687585712896e+18
-6.818218231201171875e+00;2.577762413024902344e+01;-2.488803863525390625e-02;2.666410827636718750e+01;6.000000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859687585722624e+18
-6.530108451843261719e+00;2.570301055908203125e+01;-2.658081054687500000e-02;2.651957321166992188e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859687585731328e+18
-6.284239768981933594e+00;2.594513130187988281e+01;-2.657794952392578125e-02;2.669536018371582031e+01;8.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859687585740800e+18
-6.172319412231445312e+00;2.673030471801757812e+01;-2.713298797607421875e-02;2.743369102478027344e+01;6.000000000000000000e+00;3.600000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859687585750272e+18
-5.024374961853027344e+00;2.694181823730468750e+01;-2.733802795410156250e-02;2.740632438659667969e+01;6.000000000000000000e+00;4.000000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859687585786624e+18
