X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.237355136871337891e+01;1.745354461669921875e+01;-1.001644134521484375e-02;2.139465141296386719e+01;2.200000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859682246605056e+18
-1.230273437500000000e+01;1.776072311401367188e+01;-1.009559631347656250e-02;2.160556983947753906e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859682246624000e+18
-1.245791625976562500e+01;1.843552780151367188e+01;-1.131725311279296875e-02;2.225013542175292969e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859682246642176e+18
-1.237533569335937500e+01;1.873968505859375000e+01;-1.139926910400390625e-02;2.245717811584472656e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859682246659072e+18
-1.252583885192871094e+01;1.945762252807617188e+01;-1.269340515136718750e-02;2.314078330993652344e+01;1.800000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859682246675712e+18
-1.206439971923828125e+01;1.918169975280761719e+01;-1.240158081054687500e-02;2.266026306152343750e+01;7.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859682246691072e+18
-1.185769557952880859e+01;1.980342483520507812e+01;-1.353263854980468750e-02;2.308204460144042969e+01;1.500000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859682246720256e+18
-5.447637557983398438e+00;9.339904785156250000e+00;-6.772041320800781250e-03;1.081252193450927734e+01;1.500000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;8.000000000000000000e+00;1.602859682246734592e+18
-5.315556526184082031e+00;9.339361190795898438e+00;-6.711959838867187500e-03;1.074610900878906250e+01;1.900000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.500000000000000000e+01;1.602859682246747904e+18
-5.172347068786621094e+00;9.330239295959472656e+00;-7.084846496582031250e-03;1.066801738739013672e+01;2.300000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;2.200000000000000000e+01;1.602859682246761216e+18
