X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.239714717864990234e+01;1.748463058471679688e+01;-1.003456115722656250e-02;2.143365669250488281e+01;1.900000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859679371912448e+18
-1.245621204376220703e+01;1.798229217529296875e+01;-1.022148132324218750e-02;2.187510299682617188e+01;1.800000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859679371931648e+18
-1.245457649230957031e+01;1.842824745178222656e+01;-1.131343841552734375e-02;2.224223327636718750e+01;1.900000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859679371949824e+18
-1.239890003204345703e+01;1.878015518188476562e+01;-1.142215728759765625e-02;2.250393486022949219e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859679371966720e+18
-1.252267742156982422e+01;1.945022010803222656e+01;-1.268959045410156250e-02;2.313284873962402344e+01;1.800000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679371983360e+18
-1.177429199218750000e+01;1.966669464111328125e+01;-1.343917846679687500e-02;2.292189025878906250e+01;1.700000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372027904e+18
-5.432420730590820312e+00;9.312593460083007812e+00;-6.752967834472656250e-03;1.078126335144042969e+01;1.300000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372041984e+18
-5.306952476501464844e+00;9.335336685180664062e+00;-6.706237792968750000e-03;1.073835659027099609e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.700000000000000000e+01;1.602859679372056064e+18
-5.196019172668457031e+00;9.361724853515625000e+00;-7.111549377441406250e-03;1.070703315734863281e+01;2.500000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.900000000000000000e+01;1.602859679372068864e+18
-7.328673362731933594e+00;2.546656417846679688e+01;-2.503967285156250000e-02;2.650011253356933594e+01;5.900000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372296192e+18
-7.077465057373046875e+00;2.563071060180664062e+01;-2.497386932373046875e-02;2.658993148803710938e+01;5.600000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859679372305920e+18
-6.830924034118652344e+00;2.577429199218750000e+01;-2.389812469482421875e-02;2.666413688659667969e+01;5.100000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372315392e+18
-6.522770881652832031e+00;2.566055679321289062e+01;-2.555656433105468750e-02;2.647661972045898438e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372324608e+18
-6.277355194091796875e+00;2.592273330688476562e+01;-2.556991577148437500e-02;2.667196846008300781e+01;7.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859679372333824e+18
-5.795133590698242188e+00;2.628681945800781250e+01;-2.743721008300781250e-02;2.691804695129394531e+01;6.000000000000000000e+00;3.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859679372352000e+18
-5.468933105468750000e+00;2.620502090454101562e+01;-2.708816528320312500e-02;2.676963043212890625e+01;6.000000000000000000e+00;3.800000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859679372361216e+18
-3.362738609313964844e+00;2.761249351501464844e+01;-2.933216094970703125e-02;2.781651878356933594e+01;8.000000000000000000e+00;4.600000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859679372432640e+18
-3.060944557189941406e+00;2.761221504211425781e+01;-2.810764312744140625e-02;2.778137207031250000e+01;5.000000000000000000e+00;4.700000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372441600e+18
4.203138351440429688e-01;2.842276000976562500e+01;-3.084087371826171875e-02;2.842588424682617188e+01;1.000000000000000000e+01;5.900000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859679372544512e+18
7.260475158691406250e-01;2.822121429443359375e+01;-3.095245361328125000e-02;2.823056983947753906e+01;1.700000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859679372553216e+18
1.028703689575195312e+00;2.827816963195800781e+01;-3.044033050537109375e-02;2.829689025878906250e+01;6.000000000000000000e+00;6.100000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859679372561920e+18
1.208927154541015625e+00;2.574898910522460938e+01;-2.717590332031250000e-02;2.577736854553222656e+01;1.300000000000000000e+01;6.200000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372570624e+18
1.330588340759277344e+00;2.350150680541992188e+01;-2.579212188720703125e-02;2.353915786743164062e+01;1.300000000000000000e+01;6.300000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859679372578816e+18
1.453333854675292969e+00;2.147431755065917969e+01;-2.311325073242187500e-02;2.152345275878906250e+01;1.300000000000000000e+01;6.400000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859679372587520e+18
1.528498649597167969e+00;1.953017044067382812e+01;-2.122879028320312500e-02;1.958990287780761719e+01;1.300000000000000000e+01;6.500000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859679372596224e+18
1.672178268432617188e+00;1.892241668701171875e+01;-2.013111114501953125e-02;1.899616813659667969e+01;1.300000000000000000e+01;6.600000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372604672e+18
1.779282569885253906e+00;1.802574539184570312e+01;-1.935958862304687500e-02;1.811335754394531250e+01;1.700000000000000000e+01;6.700000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+01;1.602859679372613376e+18
1.892454147338867188e+00;1.725197982788085938e+01;-1.871395111083984375e-02;1.735547637939453125e+01;1.700000000000000000e+01;6.800000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859679372621824e+18
1.867197036743164062e+00;1.551307678222656250e+01;-1.645851135253906250e-02;1.562505149841308594e+01;1.700000000000000000e+01;6.900000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+01;1.602859679372630784e+18
2.013232231140136719e+00;1.543176078796386719e+01;-1.651954650878906250e-02;1.556253910064697266e+01;1.300000000000000000e+01;7.000000000000000000e+01;0.000000000000000000e+00;2.800000000000000000e+01;1.602859679372639232e+18
2.342576980590820312e+00;1.656961822509765625e+01;-1.790904998779296875e-02;1.673440361022949219e+01;1.300000000000000000e+01;7.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+01;1.602859679372647936e+18
2.690538406372070312e+00;1.769900894165039062e+01;-1.868438720703125000e-02;1.790235328674316406e+01;1.300000000000000000e+01;7.200000000000000000e+01;0.000000000000000000e+00;1.400000000000000000e+01;1.602859679372656640e+18
4.123525619506835938e+00;2.532675933837890625e+01;-2.608680725097656250e-02;2.566025924682617188e+01;6.000000000000000000e+00;7.300000000000000000e+01;0.000000000000000000e+00;1.800000000000000000e+01;1.602859679372665600e+18
4.107836723327636719e+00;2.374106979370117188e+01;-2.551937103271484375e-02;2.409384536743164062e+01;1.300000000000000000e+01;7.400000000000000000e+01;0.000000000000000000e+00;1.100000000000000000e+01;1.602859679372674048e+18
4.131649971008300781e+00;2.244321823120117188e+01;-2.353954315185546875e-02;2.282036590576171875e+01;1.300000000000000000e+01;7.500000000000000000e+01;0.000000000000000000e+00;1.100000000000000000e+01;1.602859679372682752e+18
4.358258247375488281e+00;2.235259628295898438e+01;-2.284336090087890625e-02;2.277352714538574219e+01;1.300000000000000000e+01;7.600000000000000000e+01;0.000000000000000000e+00;1.400000000000000000e+01;1.602859679372691712e+18
4.031005859375000000e+00;1.963741683959960938e+01;-2.024173736572265625e-02;2.004688453674316406e+01;1.700000000000000000e+01;7.700000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372700416e+18
4.060425758361816406e+00;1.879692459106445312e+01;-1.954841613769531250e-02;1.923049163818359375e+01;1.700000000000000000e+01;7.800000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372709376e+18
4.144104957580566406e+00;1.823023605346679688e+01;-1.913547515869140625e-02;1.869533348083496094e+01;2.400000000000000000e+01;7.900000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859679372718336e+18
4.219883918762207031e+00;1.770730590820312500e+01;-1.808261871337890625e-02;1.820319747924804688e+01;2.900000000000000000e+01;8.000000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372727296e+18
4.360522270202636719e+00;1.751625442504882812e+01;-1.804065704345703125e-02;1.805086326599121094e+01;4.600000000000000000e+01;8.100000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859679372736256e+18
4.556691169738769531e+00;1.752272605895996094e+01;-1.820755004882812500e-02;1.810551643371582031e+01;4.900000000000000000e+01;8.200000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372745216e+18
4.745989799499511719e+00;1.750070953369140625e+01;-1.766586303710937500e-02;1.813283157348632812e+01;4.600000000000000000e+01;8.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372754432e+18
4.911944389343261719e+00;1.741030120849609375e+01;-1.704311370849609375e-02;1.808994483947753906e+01;3.800000000000000000e+01;8.400000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372763392e+18
5.057493209838867188e+00;1.725053024291992188e+01;-1.771450042724609375e-02;1.797663307189941406e+01;4.100000000000000000e+01;8.500000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372772608e+18
5.214268684387207031e+00;1.711807823181152344e+01;-1.705169677734375000e-02;1.789462089538574219e+01;4.600000000000000000e+01;8.600000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372782080e+18
5.364575386047363281e+00;1.697735977172851562e+01;-1.705837249755859375e-02;1.780476570129394531e+01;4.400000000000000000e+01;8.700000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859679372791296e+18
5.514950752258300781e+00;1.685917091369628906e+01;-1.639938354492187500e-02;1.773828125000000000e+01;4.600000000000000000e+01;8.800000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859679372800768e+18
5.704508781433105469e+00;1.672176551818847656e+01;-1.643753051757812500e-02;1.766802597045898438e+01;4.300000000000000000e+01;8.900000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859679372810240e+18
