X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.236330127716064453e+01;1.742246246337890625e+01;-9.092330932617187500e-03;2.136336898803710938e+01;2.000000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859826391898624e+18
-1.239997863769531250e+01;1.792146682739257812e+01;-1.018238067626953125e-02;2.179308509826660156e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859826391918592e+18
-1.244695281982421875e+01;1.841463088989257812e+01;-1.130580902099609375e-02;2.222668266296386719e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859826391936000e+18
-1.234232044219970703e+01;1.871924972534179688e+01;-1.043033599853515625e-02;2.242193794250488281e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859826391953664e+18
-1.251114845275878906e+01;1.942982292175292969e+01;-1.267719268798828125e-02;2.310945701599121094e+01;1.900000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;7.000000000000000000e+00;1.602859826391969536e+18
-1.207708835601806641e+01;1.922910308837890625e+01;-1.242542266845703125e-02;2.270714950561523438e+01;6.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859826391985664e+18
-1.177215099334716797e+01;1.968620300292968750e+01;-1.344585418701171875e-02;2.293753051757812500e+01;1.700000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859826392014848e+18
-5.506160736083984375e+00;9.427864074707031250e+00;-6.839752197265625000e-03;1.091798877716064453e+01;1.200000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859826392028416e+18
-5.211452484130859375e+00;9.164923667907714844e+00;-6.584167480468750000e-03;1.054301261901855469e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.600000000000000000e+01;1.602859826392042240e+18
-5.202565193176269531e+00;9.376012802124023438e+00;-7.122039794921875000e-03;1.072270298004150391e+01;2.900000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.400000000000000000e+01;1.602859826392055040e+18
-7.339814186096191406e+00;2.544702529907226562e+01;-2.503395080566406250e-02;2.648442268371582031e+01;6.200000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859826392282624e+18
-7.080707550048828125e+00;2.563783645629882812e+01;-2.498149871826171875e-02;2.659766387939453125e+01;7.200000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859826392292096e+18
-6.814564704895019531e+00;2.575429916381835938e+01;-2.486705780029296875e-02;2.664062309265136719e+01;6.400000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+01;1.602859826392301824e+18
-6.564299583435058594e+00;2.584346580505371094e+01;-2.573490142822265625e-02;2.666412162780761719e+01;2.000000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859826392310784e+18
-6.381757736206054688e+00;2.634361457824707031e+01;-2.598667144775390625e-02;2.710560035705566406e+01;1.300000000000000000e+01;3.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859826392320000e+18
-4.801923751831054688e+00;2.721644210815429688e+01;-2.836132049560546875e-02;2.763682365417480469e+01;5.000000000000000000e+00;4.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859826392374528e+18
-4.243534088134765625e+00;2.756985473632812500e+01;-2.818012237548828125e-02;2.789453887939453125e+01;5.000000000000000000e+00;4.300000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859826392392448e+18
-2.665688514709472656e+00;2.001864624023437500e+01;-2.148056030273437500e-02;2.019536018371582031e+01;1.100000000000000000e+01;4.500000000000000000e+01;0.000000000000000000e+00;9.000000000000000000e+00;1.602859826392409856e+18
-2.445012092590332031e+00;2.007041549682617188e+01;-2.132034301757812500e-02;2.021880531311035156e+01;1.500000000000000000e+01;4.600000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859826392418816e+18
-2.285268783569335938e+00;2.060027313232421875e+01;-2.167129516601562500e-02;2.072665405273437500e+01;2.600000000000000000e+01;4.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859826392427776e+18
